n,number_of_clusters,does_span,total_cluster_area,occupation_prob
2975,1552,False,0.4632544959234088,0.19832011199253383
2976,1552,False,0.46325524128216417,0.19838677421505233
2977,1553,False,0.46325524128216417,0.19845343643757082
2978,1553,False,0.46325524238745236,0.19852009866008932
2979,1553,False,0.46325524239428084,0.19858676088260782
2980,1554,False,0.46325524239456395,0.19865342310512632
2981,1555,False,0.4632552435762394,0.19872008532764482
2982,1555,False,0.46325524357755693,0.19878674755016332
2983,1556,False,0.4632552436036692,0.19885340977268182
2984,1555,False,0.46325524360386305,0.19892007199520031
2985,1555,False,0.4632552436038642,0.1989867342177188
2986,1556,False,0.46325524360386733,0.1990533964402373
2987,1556,False,0.46325524400203927,0.1991200586627558
2988,1556,False,0.46325527524472776,0.1991867208852743
2989,1557,False,0.4632552752573621,0.1992533831077928
2990,1558,False,0.4632552752968987,0.1993200453303113
2991,1559,False,0.46325529788339,0.1993867075528298
2992,1558,False,0.4632552980097854,0.1994533697753483
2993,1558,False,0.4632552980097859,0.1995200319978668
2994,1559,False,0.4632553022787774,0.1995866942203853
2995,1558,False,0.46325530228003287,0.1996533564429038
2996,1558,False,0.4632561904994397,0.1997200186654223
2997,1559,False,0.46326409188999496,0.1997866808879408
2998,1559,False,0.4632640918899986,0.1998533431104593
2999,1560,False,0.4632640919488588,0.1999200053329778
3000,1560,False,0.46326409213860925,0.1999866675554963
3001,1560,False,0.4632640921490921,0.2000533297780148
3002,1559,False,0.4632640989596318,0.2001199920005333
3003,1560,False,0.463264098967905,0.2001866542230518
3004,1561,False,0.463264098967905,0.2002533164455703
3005,1560,False,0.4632640989679159,0.2003199786680888
3006,1561,False,0.46326409896791876,0.2003866408906073
3007,1561,False,0.4632640989804995,0.20045330311312579
3008,1561,False,0.46326409905883154,0.20051996533564428
3009,1562,False,0.46326409905883165,0.20058662755816278
3010,1562,False,0.4632640990609681,0.20065328978068128
3011,1563,False,0.4632641101260132,0.20071995200319978
3012,1563,False,0.4632648023211229,0.20078661422571828
3013,1562,False,0.46326482150222104,0.20085327644823678
3014,1562,False,0.4632665248843674,0.20091993867075528
3015,1562,False,0.46326652488441583,0.20098660089327378
3016,1561,False,0.46326652641941596,0.20105326311579227
3017,1561,False,0.4632665264199484,0.20111992533831077
3018,1561,False,0.46326652642105876,0.20118658756082927
3019,1562,False,0.46326652642105876,0.20125324978334777
3020,1562,False,0.46326686471561473,0.20131991200586627
3021,1560,False,0.4632668902379563,0.20138657422838477
3022,1560,False,0.4634143965206484,0.20145323645090327
3023,1560,False,0.4634143966863644,0.20151989867342177
3024,1559,False,0.46341439668692197,0.20158656089594026
3025,1559,False,0.463414397210257,0.20165322311845876
3026,1560,False,0.4634144722601808,0.20171988534097726
3027,1561,False,0.4634144725056068,0.20178654756349576
3028,1561,False,0.4634144725058747,0.20185320978601426
3029,1562,False,0.46341447252788726,0.20191987200853276
3030,1562,False,0.4634144725286008,0.20198653423105126
3031,1563,False,0.46341558388746656,0.20205319645356976
3032,1562,False,0.46529389766382334,0.20211985867608825
3033,1563,False,0.465298434157894,0.20218652089860675
3034,1563,False,0.4652984342940006,0.20225318312112525
3035,1564,False,0.46529843429402123,0.20231984534364375
3036,1565,False,0.46529843429560935,0.20238650756616225
3037,1566,False,0.465307618347413,0.20245316978868075
3038,1566,False,0.46530761834741585,0.20251983201119925
3039,1567,False,0.46530761834758294,0.20258649423371775
3040,1568,False,0.46530761834758294,0.20265315645623624
3041,1568,False,0.4653076183621248,0.20271981867875474
3042,1569,False,0.46530761853577324,0.20278648090127324
3043,1569,False,0.4653076185382867,0.20285314312379174
3044,1569,False,0.465307618712619,0.20291980534631024
3045,1569,False,0.4653076187449138,0.20298646756882874
3046,1569,False,0.46530761874895366,0.20305312979134724
3047,1570,False,0.4653076187489557,0.20311979201386574
3048,1570,False,0.4653076187489557,0.20318645423638423
3049,1568,False,0.46532143437739176,0.20325311645890273
3050,1567,False,0.4653219692583505,0.20331977868142123
3051,1568,False,0.46532196954565075,0.20338644090393973
3052,1568,False,0.46532196954565197,0.20345310312645823
3053,1569,False,0.465321969545652,0.20351976534897673
3054,1568,False,0.46544213634719794,0.20358642757149523
3055,1569,False,0.46544213634943954,0.20365308979401373
3056,1569,False,0.46544214683621643,0.20371975201653222
3057,1567,False,0.4654421469378106,0.20378641423905072
3058,1568,False,0.46544214693781183,0.20385307646156922
3059,1567,False,0.4654421469474976,0.20391973868408772
3060,1568,False,0.46544219512297674,0.20398640090660622
3061,1568,False,0.4654421951743576,0.20405306312912472
3062,1569,False,0.4654421955691312,0.20411972535164322
3063,1570,False,0.4654421955691313,0.20418638757416172
3064,1570,False,0.46544474045349976,0.20425304979668021
3065,1567,False,0.46544650613878175,0.2043197120191987
3066,1568,False,0.46544650619345734,0.2043863742417172
3067,1568,False,0.4654465061959723,0.2044530364642357
3068,1569,False,0.4654465125067951,0.2045196986867542
3069,1569,False,0.4654465125068,0.2045863609092727
3070,1568,False,0.465562392714887,0.2046530231317912
3071,1568,False,0.4655623927270937,0.2047196853543097
3072,1569,False,0.4655623927270944,0.2047863475768282
3073,1569,False,0.46556287943938157,0.2048530097993467
3074,1569,False,0.46556287944168084,0.2049196720218652
3075,1569,False,0.465562879442121,0.2049863342443837
3076,1569,False,0.4655628794422388,0.2050529964669022
3077,1567,False,0.4655628805209897,0.2051196586894207
3078,1567,False,0.4655628812393676,0.2051863209119392
3079,1567,False,0.4655628812393676,0.2052529831344577
3080,1568,False,0.46556298946748753,0.2053196453569762
3081,1569,False,0.4655629894674937,0.2053863075794947
3082,1569,False,0.4655629894811292,0.2054529698020132
3083,1569,False,0.4655629894818802,0.2055196320245317
3084,1570,False,0.4655629895752349,0.2055862942470502
3085,1570,False,0.46556298957608444,0.2056529564695687
3086,1571,False,0.46556299059583406,0.20571961869208719
3087,1572,False,0.4655630051493263,0.20578628091460568
3088,1572,False,0.4655630051493263,0.20585294313712418
3089,1571,False,0.46556300523212196,0.20591960535964268
3090,1570,False,0.46556300523212263,0.20598626758216118
3091,1570,False,0.4655630122749167,0.20605292980467968
3092,1571,False,0.4655685593017941,0.20611959202719818
3093,1572,False,0.4655685593018326,0.20618625424971668
3094,1571,False,0.4655685593018402,0.20625291647223518
3095,1571,False,0.4655685593032295,0.20631957869475367
3096,1568,False,0.4655685597460395,0.20638624091727217
3097,1568,False,0.4655685606456449,0.20645290313979067
3098,1568,False,0.4655685656852053,0.20651956536230917
3099,1569,False,0.46556856581565637,0.20658622758482767
3100,1569,False,0.4655685922566365,0.20665288980734617
3101,1570,False,0.4655685922569569,0.20671955202986467
3102,1571,False,0.465568592554457,0.20678621425238317
3103,1571,False,0.4655700969374734,0.20685287647490166
3104,1571,False,0.46557009694346335,0.20691953869742016
3105,1571,False,0.4655700969459654,0.20698620091993866
3106,1571,False,0.465570096980092,0.20705286314245716
3107,1570,False,0.46557009698084906,0.20711952536497566
3108,1571,False,0.4655700973961239,0.20718618758749416
3109,1571,False,0.46557009739677163,0.20725284981001266
3110,1571,False,0.4655700988966139,0.20731951203253116
3111,1571,False,0.46557448799008616,0.20738617425504965
3112,1572,False,0.46557448927068285,0.20745283647756815
3113,1571,False,0.465574490110222,0.20751949870008665
3114,1571,False,0.46557449011338137,0.20758616092260515
3115,1571,False,0.46557449220916136,0.20765282314512365
3116,1572,False,0.4655744922093346,0.20771948536764215
3117,1573,False,0.4655754787542634,0.20778614759016065
3118,1573,False,0.4655754787542884,0.20785280981267915
3119,1573,False,0.4656103736362147,0.20791947203519764
3120,1574,False,0.4656103741733756,0.20798613425771614
3121,1575,False,0.4656103742674349,0.20805279648023464
3122,1575,False,0.4656104154716086,0.20811945870275314
3123,1576,False,0.46561041547169496,0.20818612092527164
3124,1575,False,0.4656104154745453,0.20825278314779014
3125,1576,False,0.46561041631772876,0.20831944537030864
3126,1575,False,0.4656104491185189,0.20838610759282714
3127,1574,False,0.4656104491185324,0.20845276981534563
3128,1574,False,0.4656104542569071,0.20851943203786413
3129,1574,False,0.46561045428822967,0.20858609426038263
3130,1574,False,0.46561045590793104,0.20865275648290113
3131,1575,False,0.46561045606339696,0.20871941870541963
3132,1575,False,0.46561045608283397,0.20878608092793813
3133,1570,False,0.4660020393933997,0.20885274315045663
3134,1570,False,0.466002181266146,0.20891940537297513
3135,1570,False,0.4660021812662079,0.20898606759549362
3136,1571,False,0.46600223475908065,0.20905272981801212
3137,1571,False,0.4660022347795897,0.20911939204053062
3138,1569,False,0.46601468229494497,0.20918605426304912
3139,1570,False,0.4660147610822526,0.20925271648556762
3140,1570,False,0.46601476108458695,0.20931937870808612
3141,1570,False,0.4660147610846031,0.20938604093060462
3142,1569,False,0.46601476108460455,0.20945270315312312
3143,1569,False,0.4660147610847123,0.20951936537564161
3144,1568,False,0.4660147821605467,0.2095860275981601
3145,1567,False,0.4660148436688104,0.2096526898206786
3146,1566,False,0.46601484368034,0.2097193520431971
3147,1567,False,0.46601484368034435,0.2097860142657156
3148,1567,False,0.46601484368050944,0.2098526764882341
3149,1568,False,0.4660148436805243,0.2099193387107526
3150,1568,False,0.46601484368632473,0.2099860009332711
3151,1568,False,0.4660148436863379,0.2100526631557896
3152,1567,False,0.46601484368767854,0.2101193253783081
3153,1567,False,0.4660149144595899,0.2101859876008266
3154,1568,False,0.4660149144595989,0.2102526498233451
3155,1567,False,0.4660149144596535,0.2103193120458636
3156,1567,False,0.4660149147450683,0.2103859742683821
3157,1566,False,0.46601492267577865,0.2104526364909006
3158,1567,False,0.466014922686188,0.2105192987134191
3159,1567,False,0.46601492268618816,0.2105859609359376
3160,1566,False,0.46601492269695394,0.2106526231584561
3161,1565,False,0.4660149259389904,0.2107192853809746
3162,1566,False,0.46603936310414995,0.2107859476034931
3163,1566,False,0.46603936310520244,0.2108526098260116
3164,1567,False,0.46603936310526367,0.2109192720485301
3165,1568,False,0.46603936310527694,0.2109859342710486
3166,1568,False,0.46603936312348143,0.21105259649356709
3167,1567,False,0.46603936313813044,0.21111925871608558
3168,1567,False,0.4660393631552823,0.21118592093860408
3169,1568,False,0.46603936319184186,0.21125258316112258
3170,1568,False,0.46603936319385664,0.21131924538364108
3171,1566,False,0.4660393641579874,0.21138590760615958
3172,1567,False,0.46603936418473285,0.21145256982867808
3173,1567,False,0.466039364184734,0.21151923205119658
3174,1567,False,0.4660393676393739,0.21158589427371507
3175,1568,False,0.46603936763937404,0.21165255649623357
3176,1567,False,0.4660393676393764,0.21171921871875207
3177,1567,False,0.4660393811390869,0.21178588094127057
3178,1566,False,0.46603938141906587,0.21185254316378907
3179,1565,False,0.46603938141933393,0.21191920538630757
3180,1566,False,0.4660393944090539,0.21198586760882607
3181,1567,False,0.46603939441541486,0.21205252983134457
3182,1567,False,0.46603939442701936,0.21211919205386306
3183,1567,False,0.46603939487428203,0.21218585427638156
3184,1567,False,0.46603939487428203,0.21225251649890006
3185,1567,False,0.46603939487428214,0.21231917872141856
3186,1567,False,0.4660393950705535,0.21238584094393706
3187,1568,False,0.4660393950815923,0.21245250316645556
3188,1568,False,0.4660393950815971,0.21251916538897406
3189,1567,False,0.4660393971678173,0.21258582761149256
3190,1566,False,0.4660393990578814,0.21265248983401105
3191,1565,False,0.46603939906778485,0.21271915205652955
3192,1564,False,0.46605185548304545,0.21278581427904805
3193,1565,False,0.46605185556759215,0.21285247650156655
3194,1566,False,0.46605185556765927,0.21291913872408505
3195,1566,False,0.46605185982980685,0.21298580094660355
3196,1566,False,0.4660518598331694,0.21305246316912205
3197,1566,False,0.46606773845502525,0.21311912539164055
3198,1564,False,0.46608814293463324,0.21318578761415904
3199,1565,False,0.4660881475005888,0.21325244983667754
3200,1565,False,0.4660881479984175,0.21331911205919604
3201,1565,False,0.46608820696047876,0.21338577428171454
3202,1565,False,0.46608842949935736,0.21345243650423304
3203,1565,False,0.4660884976242316,0.21351909872675154
3204,1566,False,0.4660884976246507,0.21358576094927004
3205,1567,False,0.46608850273350766,0.21365242317178854
3206,1567,False,0.46608850273350777,0.21371908539430703
3207,1568,False,0.46609097730924226,0.21378574761682553
3208,1568,False,0.46609109659460624,0.21385240983934403
3209,1567,False,0.466091109454932,0.21391907206186253
3210,1568,False,0.4660911319990178,0.21398573428438103
3211,1567,False,0.46609203688814815,0.21405239650689953
3212,1567,False,0.4660920368881747,0.21411905872941803
3213,1566,False,0.46609203952431166,0.21418572095193653
3214,1565,False,0.466092039537728,0.21425238317445502
3215,1565,False,0.46609203953854544,0.21431904539697352
3216,1565,False,0.4660920399505546,0.21438570761949202
3217,1566,False,0.4660920399643378,0.21445236984201052
3218,1566,False,0.46609203996437504,0.21451903206452902
3219,1567,False,0.46609203996636417,0.21458569428704752
3220,1567,False,0.46609226535814274,0.21465235650956602
3221,1566,False,0.4660922653582129,0.21471901873208452
3222,1567,False,0.4660923748728304,0.21478568095460301
3223,1567,False,0.46609237489467253,0.2148523431771215
3224,1567,False,0.466098658188487,0.21491900539964
3225,1567,False,0.4660986582192601,0.2149856676221585
3226,1567,False,0.46609865829150865,0.215052329844677
3227,1567,False,0.4660986697864996,0.2151189920671955
3228,1568,False,0.46609866990796717,0.215185654289714
3229,1568,False,0.46609866995306337,0.2152523165122325
3230,1565,False,0.4661650171888838,0.215318978734751
3231,1565,False,0.4661650171888863,0.2153856409572695
3232,1564,False,0.4661713491420176,0.215452303179788
3233,1565,False,0.46617134914201835,0.2155189654023065
3234,1564,False,0.46617134914345915,0.215585627624825
3235,1564,False,0.46617134922422515,0.2156522898473435
3236,1564,False,0.46617134924199966,0.215718952069862
3237,1563,False,0.4661713492421162,0.2157856142923805
3238,1563,False,0.4661713492493433,0.215852276514899
3239,1563,False,0.4661713502643769,0.2159189387374175
3240,1563,False,0.4661713503858239,0.215985600959936
3241,1563,False,0.46617135038583096,0.2160522631824545
3242,1564,False,0.46617135039648305,0.216118925404973
3243,1561,False,0.46624477847640855,0.2161855876274915
3244,1562,False,0.46624477871436865,0.21625224985001
3245,1562,False,0.46624478391747887,0.21631891207252849
3246,1563,False,0.46624478392842533,0.21638557429504698
3247,1562,False,0.46624478398040065,0.21645223651756548
3248,1562,False,0.4662447901834111,0.21651889874008398
3249,1561,False,0.46624479018532883,0.21658556096260248
3250,1562,False,0.4662447916542885,0.21665222318512098
3251,1563,False,0.4662447916557595,0.21671888540763948
3252,1564,False,0.46624479167600513,0.21678554763015798
3253,1564,False,0.46624479178473904,0.21685220985267648
